Rep	John B.T. Campbell	R	California
Rep	Eric Cantor	R	Virginia
Sen	Maria Cantwell	D	Washington state
Rep	Shelley Moore Capito	R	West Virginia
Rep	Lois Capps	D	California
Rep	Michael Capuano	D	Massachusetts
Sen	Benjamin Cardin	D	Maryland
Rep	John Carney	D	Delaware
Sen	Thomas Carper	D	Delaware
Rep	Andre Carson	D	Indiana
Rep	John Carter	R	Texas
Sen	Robert Casey	D	Pennsylvania
Rep	William Cassidy	R	Louisiana
Rep	Kathy Castor	D	Florida
Rep	Steven Chabot	R	Ohio
Rep	Jason Chaffetz	R	Utah
Sen	C. Saxby Chambliss	R	Georgia
Del	Ciro Rodriguez	D	
Rep	Donna Christensen	D	
Rep	Judy Chu	D	California
Rep	David Cicilline	D	Rhode Island
Rep	Yvette Clarke	D	New York
Rep	William Lacy Clay	D	Missouri
Rep	Emanuel Cleaver	D	Missouri
Rep	James Clyburn	D	South Carolina
Sen	Daniel Coats	R	Indiana
Rep	John Coble	R	North Carolina
Sen	Tom Coburn	R	Oklahoma
Sen	Thad Cochran	R	Mississippi
Rep	Mike Coffman	R	Colorado
Rep	Steve Cohen	D	Tennessee
Rep	Tom Cole	R	Oklahoma
Sen	Susan Collins	R	Maine
Rep	K. Michael Conaway	R	Texas
Rep	Gerald Connolly	D	Virginia
Sen	Kent Conrad	D	North Dakota
Rep	John Conyers	D	Michigan
Rep	Jim Cooper	D	Tennessee
Sen	Bob Corker	R	Tennessee
Sen	John Cornyn	R	Texas
Rep	Jim Costa	D	California
Rep	Joseph Courtney	D	Connecticut
Sen	Michael Crapo	R	Idaho
Rep	Rick Crawford	R	Arkansas
Rep	Ander Crenshaw	R	Florida
Rep	Joseph Crowley	D	New York
Rep	Henry Cuellar	D	Texas
Rep	John Culberson	R	Texas
Rep	Elijah Cummings	D	Maryland
Rep	Danny Davis	D	Illinois
Rep	Susan Davis	D	California
Rep	Peter DeFazio	D	Oregon
Rep	Diana DeGette	D	Colorado
Rep	Rosa DeLauro	D	Connecticut
Sen	Jim DeMint	R	South Carolina
Sen	Nathan Deal	R	South Carolina
Rep	Jeff Denham	R	California
Rep	Charles Dent	R	Pennsylvania
Rep	Scott Desjarlais	R	Tennessee
Rep	Ted Deutch	D	Florida
Rep	Mario Diaz-Balart	R	Florida
Rep	John Dingell	D	Michigan
Rep	Lloyd Doggett	D	Texas
Sen	Joe Donnelly	D	Indiana
Rep	Michael Doyle	D	Pennsylvania
Rep	Sean Duffy	R	Wisconsin
Rep	Jeff Duncan	R	South Carolina
Sen	Richard Durbin	D	Illinois
Rep	Donna Edwards	D	Maryland
Rep	Keith Ellison	D	Minnesota
Rep	Renee Ellmers	R	North Carolina
Rep	Jo Ann Emerson	R	Missouri
Rep	Eliot Engel	D	New York
Sen	Michael Enzi	R	Wyoming
Rep	Anna Eshoo	D	California
Del	Eni Faleomavaega	D	
Rep	Blake Farenthold	R	Texas
Rep	Sam Farr	D	California
Rep	Chaka Fattah	D	Pennsylvania
Sen	Dianne Feinstein	D	California
Rep	Stephen Fincher	R	Tennessee
Rep	Michael Fitzpatrick	R	Pennsylvania
Sen	Jeff Flake	R	Arizona
Rep	Chuck Fleischmann	R	Tennessee
Rep	John Fleming	R	Louisiana
Rep	Bill Flores	R	Texas
Rep	James Randy Forbes	R	Virginia
Rep	Jeff Fortenberry	R	Nebraska
Rep	Virginia Foxx	R	North Carolina
Rep	Trent Franks	R	Arizona
Rep	Rodney Frelinghuysen	R	New Jersey
Rep	Marcia Fudge	D	Ohio
Rep	John Garamendi	D	California
Rep	Cory Gardner	R	Colorado
Rep	E. Scott Garrett	R	New Jersey
Rep	Jim Gerlach	R	Pennsylvania
Rep	Bob Gibbs	R	Ohio
Rep	Chris Gibson	R	New York
Sen	Kirsten Gillibrand	D	New York
Rep	Phil Gingrey	R	Georgia
Rep	Louis Gohmert	R	Texas
Rep	Robert Goodlatte	R	Virginia
Rep	Paul Gosar	R	Arizona
Rep	Trey Gowdy	R	South Carolina
Sen	Lindsey Graham	R	South Carolina
Rep	Kay Granger	R	Texas
Sen	Charles Grassley	R	Iowa
Rep	Samuel Graves	R	Missouri
Rep	Raymond Green	D	Texas
Rep	Al Green	D	Texas
Rep	Tim Griffin	R	Arkansas
Rep	Morgan Griffith	R	Virginia
Rep	Raul Grijalva	D	Arizona
Rep	Michael Grimm	R	New York
Rep	Steven Guthrie	R	Kentucky
Rep	Luis Gutierrez	D	Illinois
Sen	Kay Hagan	D	North Carolina
Rep	Janice Hahn	D	California
Rep	Ralph Hall	R	Texas
Rep	Colleen Hanabusa	D	Hawaii
Rep	Richard Hanna	R	New York
Sen	Thomas Harkin	D	Iowa
Rep	Gregg Harper	R	Mississippi
Rep	Andy Harris	R	Maryland
Rep	Joe Baca	R	Maryland
Rep	Vicky Hartzler	R	Missouri
Rep	Alcee Hastings	D	Florida
Rep	Doc Hastings	R	Washington state
Sen	Orrin Hatch	R	Utah
Rep	Joe Heck	R	Nevada
Sen	Martin Heinrich	D	New Mexico
Sen	Dean Heller	R	Nevada
Rep	Jeb Hensarling	R	Texas
Rep	Jaime Herrera	R	Washington state
Rep	Brian Higgins	D	New York
Rep	Jim Himes	D	Connecticut
Rep	Ruben Hinojosa	D	Texas
Sen	Mazie Hirono	D	Hawaii
Sen	John Hoeven	R	North Dakota
Rep	Rush Holt	D	New Jersey
Rep	Michael Honda	D	California
Rep	Steny Hoyer	D	Maryland
Rep	Tim Huelskamp	R	Kansas
Rep	Bill Huizenga	R	Michigan
Rep	Randy Hultgren	R	Illinois
Rep	Robert Hurt	R	Virginia
Sen	Kay Hutchison	R	Texas
Sen	Robert Inglis	R	Texas
Sen	James Inhofe	R	Oklahoma
Sen	Daniel Inouye	D	Hawaii
Sen	John Isakson	R	Georgia
Rep	Steve Israel	D	New York
Rep	Darrell Issa	R	California
Rep	Sheila Jackson Lee	D	Texas
Rep	Lynn Jenkins	R	Kansas
Sen	Mike Johanns	R	Nebraska
Rep	Samuel Johnson	R	Texas
Rep	Henry Johnson	D	Georgia
Sen	Tim Johnson	D	South Dakota
Rep	Bill Johnson	R	Ohio
Rep	Eddie Bernice Johnson	D	Texas
Sen	Ron Johnson	R	Wisconsin
Rep	Walter Beaman Jones	R	North Carolina
Rep	James Jordan	R	Ohio
Rep	Marcy Kaptur	D	Ohio
Rep	Bill Keating	D	Massachusetts
Rep	Mike Kelly	R	Pennsylvania
Sen	John Kerry	D	Massachusetts
Rep	Ronald James Kind	D	Wisconsin
Rep	Steve King	R	Iowa
Rep	Peter King	R	New York
Rep	Jack Kingston	R	Georgia
Rep	Adam Kinzinger	R	Illinois
Sen	Mark Kirk	R	Illinois
Rep	John Kline	R	Minnesota
Sen	Amy Klobuchar	D	Minnesota
Sen	Herbert Kohl	D	Wisconsin
Sen	Jon Kyl	R	Arizona
Rep	Raul Labrador	R	Idaho
Rep	Douglas Lamborn	R	Colorado
Rep	Leonard Lance	R	New Jersey
Sen	Mary Landrieu	D	Louisiana
Rep	James Langevin	D	Rhode Island
Rep	James Lankford	R	Oklahoma
Rep	Rick Larsen	D	Washington state
Rep	John Larson	D	Connecticut
Rep	Thomas Latham	R	Iowa
Rep	Robert Latta	R	Ohio
Sen	Frank Lautenberg	D	New Jersey
Sen	Patrick Leahy	D	Vermont
Sen	Mike Lee	R	Utah
Rep	Barbara Lee	D	California
Sen	Carl Levin	D	Michigan
Rep	Sander Levin	D	Michigan
Rep	John Lewis	D	Georgia
Sen	Joseph Lieberman	I	Connecticut
Rep	Daniel Lipinski	D	Illinois
Rep	Frank LoBiondo	R	New Jersey
Rep	Dave Loebsack	D	Iowa
Rep	Zoe Lofgren	D	California
Rep	Billy Long	R	Missouri
Rep	Nita Lowey	D	New York
Rep	Frank Lucas	R	Oklahoma
Rep	Blaine Luetkemeyer	R	Missouri
Sen	Richard Lugar	R	Indiana
Rep	Ben Lujan	D	New Mexico
Rep	Cynthia Lummis	R	Wyoming
Rep	Daniel Maffei	R	Wyoming
Rep	Stephen Lynch	D	Massachusetts
Rep	Carolyn Maloney	D	New York
Sen	Joe Manchin	D	West Virginia
Rep	Kenny Marchant	R	Texas
Rep	Tom Marino	R	Pennsylvania
Rep	Edward Markey	D	Massachusetts
Rep	James Marshall	D	Massachusetts
Rep	Jim Matheson	D	Utah
Rep	Doris Matsui	D	California
Sen	John McCain	R	Arizona
Rep	Kevin McCarthy	R	California
Rep	Carolyn McCarthy	D	New York
Sen	Claire McCaskill	D	Missouri
Rep	Michael McCaul	R	Texas
Rep	Tom McClintock	R	California
Rep	Betty McCollum	D	Minnesota
Sen	Mitch McConnell	R	Kentucky
Rep	James McDermott	D	Washington state
Rep	James McGovern	D	Massachusetts
Rep	Patrick McHenry	R	North Carolina
Rep	Mike McIntyre	D	North Carolina
Rep	Howard McKeon	R	California
Rep	David McKinley	R	West Virginia
Rep	Cathy McMorris-Rodgers	R	Washington state
Rep	Gerald McNerney	D	California
Rep	Patrick Meehan	R	Pennsylvania
Rep	Gregory Meeks	D	New York
Sen	Robert Menendez	D	New Jersey
Sen	Jeffery Merkley	D	Oregon
Rep	John Mica	R	Florida
Rep	Michael Michaud	D	Maine
Sen	Barbara Mikulski	D	Maryland
Rep	Candice Miller	R	Michigan
Rep	Gary Miller	R	California
Rep	George Miller	D	California
Rep	Jeff Miller	R	Florida
Rep	Ralph Miller	D	North Carolina
Rep	Gwendolynne Moore	D	Wisconsin
Sen	Jerry Moran	R	Kansas
Rep	James Moran	D	Virginia
Rep	Mick Mulvaney	R	South Carolina
Sen	Lisa Murkowski	R	Alaska
Rep	Tim Murphy	R	Pennsylvania
Sen	Patty Murray	D	Washington state
Rep	Jerrold Nadler	D	New York
Rep	Grace Napolitano	D	California
Rep	Richard Neal	D	Massachusetts
Sen	E. Benjamin Nelson	D	Nebraska
Sen	Bill Nelson	D	Florida
Rep	Randy Neugebauer	R	Texas
Rep	Kristi Noem	R	South Dakota
Del	Eleanor Norton	D	
Rep	Richard Nugent	R	Florida
Rep	Devin Nunes	R	California
Rep	James Oberstar	R	California
Rep	Alan Nunnelee	R	Mississippi
Rep	Pete Olson	R	Texas
Rep	Solomon Ortiz	D	Massachusetts
Rep	William Owens	D	New York
Rep	Steven Palazzo	R	Mississippi
Rep	Parker Griffith	D	New Jersey
Rep	Frank Pallone	D	New Jersey
Rep	William Pascrell	D	New Jersey
Rep	Ed Pastor	D	Arizona
Sen	Rob Portman	R	Kentucky
Rep	Erik Paulsen	R	Minnesota
Rep	Stevan Pearce	R	New Mexico
Rep	Nancy Pelosi	D	California
Rep	Ed Perlmutter	D	Colorado
Rep	Gary Peters	D	Michigan
Rep	Collin Peterson	D	Minnesota
Rep	Thomas Petri	R	Wisconsin
Com	Pedro Pierluisi	D	
Rep	Chellie Pingree	D	Maine
Rep	Joseph Pitts	R	Pennsylvania
Rep	Ted Poe	R	Texas
Rep	Jared Polis	D	Colorado
Rep	Mike Pompeo	R	Kansas
Sen	Rand Paul	R	Ohio
Rep	Bill Posey	R	Florida
Rep	David Price	D	North Carolina
Rep	Thomas Price	R	Georgia
Sen	Mark Pryor	D	Arkansas
Rep	Michael Quigley	D	Illinois
Rep	Nick Joe Rahall	D	West Virginia
Rep	Charles Rangel	D	New York
Sen	John Reed	D	Rhode Island
Rep	Tom Reed	R	New York
Rep	David George Reichert	R	Washington state
Sen	Harry Reid	D	Nevada
Rep	Jim Renacci	R	Ohio
Rep	Reid Ribble	R	Wisconsin
Rep	Cedric Richmond	D	Louisiana
Rep	Scott Rigell	R	Virginia
Sen	James Risch	R	Idaho
Sen	Pat Roberts	R	Kansas
Rep	Martha Roby	R	Alabama
Sen	John Rockefeller	D	West Virginia
Rep	David Roe	R	Tennessee
Rep	Michael Rogers	R	Alabama
Rep	Mike Rogers	R	Michigan
Rep	Harold Rogers	R	Kentucky
Rep	Dana Rohrabacher	R	California
Rep	Todd Rokita	R	Indiana
Rep	Tom Rooney	R	Florida
Rep	Ileana Ros-Lehtinen	R	Florida
Rep	Peter Roskam	R	Illinois
Rep	Dennis Ross	R	Florida
Rep	Lucille Roybal-Allard	D	California
Rep	Edward Royce	R	California
Sen	Marco Rubio	R	Florida
Rep	Jon Runyan	R	New Jersey
Rep	C.A. Dutch Ruppersberger	D	Maryland
Rep	Bobby Rush	D	Illinois
Rep	Paul Ryan	R	Wisconsin
Rep	Timothy Ryan	D	Ohio
Del	Gregorio Sablan	I	
Del	Scott Murphy	I	
Rep	Linda Sanchez	D	California
Rep	Loretta Sanchez	D	California
Sen	Bernard Sanders	I	Vermont
Rep	John Sarbanes	D	Maryland
Rep	Stephen Scalise	R	Louisiana
Rep	Janice Schakowsky	D	Illinois
Rep	Adam Schiff	D	California
Rep	Aaron Schock	R	Illinois
Rep	Kurt Schrader	D	Oregon
Sen	Charles Schumer	D	New York
Rep	Allyson Schwartz	D	Pennsylvania
Rep	David Schweikert	R	Arizona
Rep	Robert Scott	D	Virginia
Rep	Austin Scott	R	Georgia
Rep	David Scott	D	Georgia
Sen	Tim Scott	R	South Carolina
Rep	James Sensenbrenner	R	Wisconsin
Rep	Jose Serrano	D	New York
Rep	Peter Sessions	R	Texas
Sen	Jefferson Sessions	R	Alabama
Rep	Terri Sewell	D	Alabama
Sen	Jeanne Shaheen	D	New Hampshire
Sen	Richard Shelby	R	Alabama
Rep	Brad Sherman	D	California
Rep	John Shimkus	R	Illinois
Rep	Bill Shuster	R	Pennsylvania
Rep	Michael Simpson	R	Idaho
Rep	Albio Sires	D	New Jersey
Rep	Louise McIntosh Slaughter	D	New York
Rep	Adrian Smith	R	Nebraska
Rep	Adam Smith	D	Washington state
Rep	W. Todd Akin	R	Nebraska
Rep	Lamar Smith	R	Texas
Rep	Victor Snyder	R	Texas
Sen	Arlen Specter	R	Maine
Sen	Olympia Snowe	R	Maine
Rep	Steve Southerland	R	Florida
Rep	K. Jacqueline Speier	D	California
Sen	Debbie Stabenow	D	Michigan
Rep	Steve Stivers	R	Ohio
Rep	Marlin Stutzman	R	Indiana
Rep	Lee Terry	R	Nebraska
Sen	Jon Tester	D	Montana
Rep	Bennie Thompson	D	Mississippi
Rep	Michael Thompson	D	California
Rep	Glenn Thompson	R	Pennsylvania
Rep	William Thornberry	R	Texas
Sen	John Thune	R	South Dakota
Rep	Patrick Tiberi	R	Ohio
Rep	John Tierney	D	Massachusetts
Rep	Scott Tipton	R	Colorado
Rep	Paul Tonko	D	New York
Sen	Pat Toomey	R	Pennsylvania
Rep	Nicola Tsongas	D	Massachusetts
Rep	Michael Turner	R	Ohio
Sen	Tom Udall	D	New Mexico
Sen	Mark Udall	D	Colorado
Rep	Frederick Stephen Upton	R	Michigan
Rep	Christopher Van Hollen	D	Maryland
Rep	Nydia Velazquez	D	New York
Rep	Peter Visclosky	D	Indiana
Sen	David Vitter	R	Louisiana
Rep	Timothy Walberg	R	Michigan
Rep	Greg Walden	R	Oregon
Rep	Timothy Walz	D	Minnesota
Sen	Mark Warner	D	Virginia
Rep	Debbie Wasserman Schultz	D	Florida
Rep	Maxine Waters	D	California
Rep	Melvin Watt	D	North Carolina
Rep	Henry Waxman	D	California
Sen	James Webb	D	Virginia
Rep	Daniel Webster	R	Florida
Rep	Peter Welch	D	Vermont
Rep	Lynn Westmoreland	R	Georgia
Sen	Sheldon Whitehouse	D	Rhode Island
Rep	Edward Whitfield	R	Kentucky
Sen	Roger Wicker	R	Mississippi
Rep	Addison Wilson	R	South Carolina
Rep	Frederica Wilson	D	Florida
Rep	Robert Wittman	R	Virginia
Rep	Frank Wolf	R	Virginia
Rep	Steve Womack	R	Arkansas
Rep	Rob Woodall	R	Georgia
Sen	Ron Wyden	D	Oregon
Rep	John Yarmuth	D	Kentucky
Rep	Kevin Yoder	R	Kansas
Rep	Donald Young	R	Alaska
Rep	Todd Young	R	Indiana
Rep	C. W. Bill Young	R	Florida
